4000.0	0.106233472571	-0.00715653621181
4010.0	0.0914235958066	-0.00631545431931
4020.0	0.0999986690719	-0.00548481665198
4030.0	0.096370038679	-0.00466453208018
4040.0	0.114003942105	-0.00385450983646
4050.0	0.105070610407	-0.0030546595156
4060.0	0.0849742080467	-0.00226489107459
4070.0	0.100597149047	-0.00148511483265
4080.0	0.0885989745723	-0.00071524147122
4090.0	0.0826121053711	4.48179660424e-05
4100.0	0.100024581402	0.000795152073262
4110.0	0.100179147634	0.00153584908234
4120.0	0.0818802532117	0.00226699686296
4130.0	0.110482283539	0.00298868292259
4140.0	0.111008726006	0.00370099440646
4150.0	0.072598065777	0.00440401809761
4160.0	0.112168097686	0.00509784041683
4170.0	0.112042308794	0.00578254742271
4180.0	0.112233109549	0.00645822481162
4190.0	0.112551807891	0.00712495791768
4200.0	0.122566446969	0.00778283171284
4210.0	0.104123123573	0.00843193080679
4220.0	0.119254253718	0.00907233944702
4230.0	0.128786361321	0.00970414151878
4240.0	0.128823534143	0.0103274205451
4250.0	0.132915123405	0.0109422596869
4260.0	0.127449246974	0.0115487417427
4270.0	0.152648107905	0.0121469491488
4280.0	0.17890463018	0.0127369639796
4290.0	0.148276037409	0.0133188679468
4300.0	0.182584993633	0.0138927424003
4310.0	0.209194375825	0.0144586683275
4320.0	0.15744296897	0.0150167263537
4330.0	0.192841133337	0.015566996742
4340.0	0.167234069465	0.0161095593932
4350.0	0.230058692887	0.016644493846
4360.0	0.171688934295	0.0171718792768
4370.0	0.221985284201	0.0176917944996
4380.0	0.217723770788	0.0182043179666
4390.0	0.21554415442	0.0187095277675
4400.0	0.221658739629	0.0192075016297
4410.0	0.245554641973	0.0196983169186
4420.0	0.245833023093	0.0201820506373
4430.0	0.267407592776	0.0206587794266
4440.0	0.259981614405	0.0211285795652
4450.0	0.249528114443	0.0215915269695
4460.0	0.232083883412	0.0220476971938
4470.0	0.248374632044	0.0224971654299
4480.0	0.197983011727	0.0229400065077
4490.0	0.260625209081	0.0233762948946
4500.0	0.258554869272	0.0238061046962
4510.0	0.244655973657	0.0242295096553
4520.0	0.223265584796	0.024646583153
4530.0	0.237064043556	0.0250573982079
4540.0	0.186613934931	0.0254620274765
4550.0	0.219604674348	0.0258605432529
4560.0	0.253396203272	0.0262530174691
4570.0	0.244896424987	0.0266395216951
4580.0	0.20707926301	0.0270201271382
4590.0	0.221072360648	0.027394904644
4600.0	0.242034907804	0.0277639246954
4610.0	0.255888814538	0.0281272574135
